Offering ID,Registration Bus Id,DimScopeDwKey,Date,Course Code,Course Title (en),Offering Delivery Type (en),Offering Language,Confirmed Registrations,Registration Status (en),Organization (en),Job Classification (group)
127729,regdw000000004657174,2,2020-09-09 0:00:00,I631,Achieving Digital Dexterity (I631),Online - Self-paced,English/Anglais,0,Confirmed,National Research Council of Canada,Student
127729,regdw000000004662183,2,2020-09-11 0:00:00,I631,Achieving Digital Dexterity (I631),Online - Self-paced,English/Anglais,0,Confirmed,Office of the Superintendent of Financial Institutions,Unknown
127729,regdw000000004662251,2,2020-09-11 0:00:00,I631,Achieving Digital Dexterity (I631),Online - Self-paced,English/Anglais,0,Confirmed,Department of National Defence (Civilian),CR
127729,regdw000000004664734,2,2020-09-11 0:00:00,I631,Achieving Digital Dexterity (I631),Online - Self-paced,English/Anglais,0,Confirmed,Canadian Food Inspection Agency,EG
127729,regdw000000004674497,2,2020-09-16 0:00:00,I631,Achieving Digital Dexterity (I631),Online - Self-paced,English/Anglais,0,Confirmed,Shared Services Canada,AS
127730,regdw000000004606443,2,2020-08-17 0:00:00,I631,Achieving Digital Dexterity (I631),Online - Self-paced,French/Français,0,Confirmed,Department of National Defence (Civilian),IS
127730,regdw000000004613976,2,2020-08-20 0:00:00,I631,Achieving Digital Dexterity (I631),Online - Self-paced,French/Français,0,Confirmed,Public Services and Procurement Canada,CR
127730,regdw000000004657389,2,2020-09-09 0:00:00,I631,Achieving Digital Dexterity (I631),Online - Self-paced,French/Français,0,Confirmed,Environment and Climate Change Canada,GT
127730,regdw000000004662882,2,2020-09-11 0:00:00,I631,Achieving Digital Dexterity (I631),Online - Self-paced,French/Français,0,Confirmed,"Immigration, Refugees and Citizenship Canada",PG
127731,regdw000000004652536,2,2020-09-06 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,AS
127731,regdw000000004655442,2,2020-09-08 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,English/Anglais,0,Confirmed,Public Services and Procurement Canada,AS
127731,regdw000000004656848,2,2020-09-09 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,English/Anglais,0,Confirmed,Global Affairs Canada,Unknown
127731,regdw000000004663576,2,2020-09-11 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,English/Anglais,0,Cancelled,Shared Services Canada,CS
127731,regdw000000004665813,2,2020-09-14 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,English/Anglais,0,Confirmed,Unknown,AS
127731,regdw000000004673981,2,2020-09-16 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,English/Anglais,0,Confirmed,Statistics Canada,CR
127735,regdw000000004649957,2,2020-09-03 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,AS
127735,regdw000000004651466,2,2020-09-04 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,SP
127735,regdw000000004657181,2,2020-09-09 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,English/Anglais,0,Confirmed,National Research Council of Canada,Student
127735,regdw000000004657765,2,2020-09-09 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,English/Anglais,0,Cancelled,Canada Revenue Agency,AU
127735,regdw000000004663648,2,2020-09-11 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,English/Anglais,0,Confirmed,Global Affairs Canada,CAI
127735,regdw000000004665801,2,2020-09-14 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,English/Anglais,0,Confirmed,Unknown,AS
127736,regdw000000004613143,2,2020-08-19 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,French/Français,0,Confirmed,Parks Canada,PM
127738,regdw000000004598670,2,2020-08-12 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Communications Security Establishment,Unknown
127738,regdw000000004598809,2,2020-08-12 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Employment and Social Development Canada,PM
127738,regdw000000004601575,2,2020-08-13 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Financial Transactions and Reports Analysis Centre of Canada,FT
127738,regdw000000004601602,2,2020-08-13 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Cancelled,Canada Revenue Agency,SP
127730,regdw000000004598386,2,2020-08-12 0:00:00,I631,Achieving Digital Dexterity (I631),Online - Self-paced,French/Français,0,Confirmed,Unknown,AS
127731,regdw000000004650316,2,2020-09-04 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,English/Anglais,0,Confirmed,Department of Fisheries and Oceans,AS
127731,regdw000000004651991,2,2020-09-04 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,English/Anglais,0,Confirmed,Canada School of Public Service,AS
127731,regdw000000004654088,2,2020-09-08 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,English/Anglais,0,Confirmed,Department of National Defence (Civilian),AS
127731,regdw000000004657170,2,2020-09-09 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,AU
127731,regdw000000004657275,2,2020-09-09 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,SU
127731,regdw000000004657825,2,2020-09-09 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,English/Anglais,0,Cancelled,Environment and Climate Change Canada,EG
127731,regdw000000004667431,2,2020-09-14 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,English/Anglais,0,Confirmed,Department of Fisheries and Oceans,CS
127731,regdw000000004669567,2,2020-09-15 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,English/Anglais,0,Confirmed,Public Services and Procurement Canada,AS
127733,regdw000000004651990,2,2020-09-04 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,French/Français,0,Confirmed,Canada School of Public Service,AS
127733,regdw000000004658903,2,2020-09-09 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,French/Français,0,Confirmed,Natural Resources Canada,CS
127733,regdw000000004666402,2,2020-09-14 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,French/Français,0,Confirmed,Department of National Defence (Civilian),GSSTS
127735,regdw000000004608220,2,2020-08-17 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,English/Anglais,0,Confirmed,Department of Health,NUCHN
127735,regdw000000004613299,2,2020-08-19 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,SP
127738,regdw000000004602654,2,2020-08-13 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,"Immigration, Refugees and Citizenship Canada",CR
127738,regdw000000004603420,2,2020-08-14 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Shared Services Canada,AS
127738,regdw000000004612593,2,2020-08-19 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,SP
127738,regdw000000004614277,2,2020-08-20 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,AU
127738,regdw000000004652567,2,2020-09-06 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,AS
127738,regdw000000004653035,2,2020-09-07 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Global Affairs Canada,Unknown
127738,regdw000000004659869,2,2020-09-10 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Shared Services Canada,PG
127738,regdw000000004660740,2,2020-09-10 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Cancelled,Public Services and Procurement Canada,AS
127738,regdw000000004664122,2,2020-09-11 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,SP
127738,regdw000000004667008,2,2020-09-14 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Natural Resources Canada,EG
127740,regdw000000004651970,2,2020-09-04 0:00:00,I558,Agile Stakeholder Engagement and Team Development (I558),Online - Self-paced,English/Anglais,0,Confirmed,Canada School of Public Service,AS
127740,regdw000000004659912,2,2020-09-10 0:00:00,I558,Agile Stakeholder Engagement and Team Development (I558),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,SP
127740,regdw000000004663563,2,2020-09-11 0:00:00,I558,Agile Stakeholder Engagement and Team Development (I558),Online - Self-paced,English/Anglais,0,Confirmed,"Immigration, Refugees and Citizenship Canada",PM
127735,regdw000000004650313,2,2020-09-04 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,English/Anglais,0,Confirmed,Department of Fisheries and Oceans,AS
127735,regdw000000004660100,2,2020-09-10 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,English/Anglais,0,Confirmed,Public Services and Procurement Canada,ENENG
127735,regdw000000004667000,2,2020-09-14 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,English/Anglais,0,Confirmed,Natural Resources Canada,EG
127735,regdw000000004670455,2,2020-09-15 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,English/Anglais,0,Confirmed,Canadian Food Inspection Agency,EG
127736,regdw000000004653432,2,2020-09-08 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,French/Français,0,Confirmed,Canada School of Public Service,AS
127736,regdw000000004656517,2,2020-09-09 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,French/Français,0,Cancelled,Shared Services Canada,CR
127738,regdw000000004600177,2,2020-08-12 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Canada Border Services Agency,FB
127738,regdw000000004600611,2,2020-08-13 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Statistics Canada,CR
127738,regdw000000004600671,2,2020-08-13 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Statistics Canada,CR
127738,regdw000000004601082,2,2020-08-13 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,SP
127738,regdw000000004601386,2,2020-08-13 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,AU
127738,regdw000000004601679,2,2020-08-13 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Public Services and Procurement Canada,C
127738,regdw000000004602810,2,2020-08-13 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Indigenous Services Canada,NUCHN
127738,regdw000000004605201,2,2020-08-15 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Department of Justice,LP
127738,regdw000000004609595,2,2020-08-18 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Office of the Chief Electoral Officer,IS
127738,regdw000000004612845,2,2020-08-19 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Communications Security Establishment,Unknown
127738,regdw000000004665405,2,2020-09-13 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Global Affairs Canada,LEGS
127738,regdw000000004671725,2,2020-09-15 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Immigration and Refugee Board of Canada,PM
127739,regdw000000004607003,2,2020-08-17 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,French/Français,0,Confirmed,Canada Revenue Agency,SU
127741,regdw000000004598375,2,2020-08-12 0:00:00,I558,Agile Stakeholder Engagement and Team Development (I558),Online - Self-paced,French/Français,0,Confirmed,Unknown,AS
127742,regdw000000004607845,2,2020-08-17 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,AU
127742,regdw000000004609129,2,2020-08-18 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Communications Security Establishment,UNI
127742,regdw000000004662705,2,2020-09-11 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Global Affairs Canada,Unknown
127742,regdw000000004667146,2,2020-09-14 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Canadian Food Inspection Agency,EG
127742,regdw000000004672444,2,2020-09-16 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Canadian Forces (military personnel),Unknown
127742,regdw000000004674386,2,2020-09-16 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Global Affairs Canada,Level
127743,regdw000000004674550,2,2020-09-16 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,French/Français,0,Confirmed,"Immigration, Refugees and Citizenship Canada",PG
127731,regdw000000004658156,2,2020-09-09 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,English/Anglais,0,Confirmed,Canada School of Public Service,EC
127731,regdw000000004659990,2,2020-09-10 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,English/Anglais,0,Confirmed,Shared Services Canada,PG
127731,regdw000000004668163,2,2020-09-14 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,English/Anglais,0,Confirmed,Department of National Defence (Civilian),PG
127733,regdw000000004657451,2,2020-09-09 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,French/Français,0,Confirmed,Unknown,Unknown
127733,regdw000000004660761,2,2020-09-10 0:00:00,I632,Agile Principles and Methodologies (I632),Online - Self-paced,French/Français,0,Cancelled,Public Services and Procurement Canada,AS
127735,regdw000000004609076,2,2020-08-18 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,English/Anglais,0,Confirmed,"Immigration, Refugees and Citizenship Canada",CR
127735,regdw000000004609566,2,2020-08-18 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,English/Anglais,0,Confirmed,Veterans Affairs Canada,CR
127735,regdw000000004611330,2,2020-08-19 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,English/Anglais,0,Confirmed,Communications Security Establishment,Unknown
127735,regdw000000004614141,2,2020-08-20 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,AU
127735,regdw000000004659859,2,2020-09-10 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,English/Anglais,0,Confirmed,Shared Services Canada,PG
127735,regdw000000004660687,2,2020-09-10 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,AS
127735,regdw000000004660715,2,2020-09-10 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,English/Anglais,0,Cancelled,Public Services and Procurement Canada,AS
127735,regdw000000004670584,2,2020-09-15 0:00:00,I503,Agile Project Planning (I503),Online - Self-paced,English/Anglais,0,Cancelled,Environment and Climate Change Canada,EG
127738,regdw000000004612183,2,2020-08-19 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Public Services and Procurement Canada,Student
127738,regdw000000004607246,2,2020-08-17 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,AU
127738,regdw000000004608289,2,2020-08-18 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Department of Health,NUCHN
127738,regdw000000004609862,2,2020-08-18 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Shared Services Canada,CC
127738,regdw000000004654098,2,2020-09-08 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Department of National Defence (Civilian),AS
127738,regdw000000004659903,2,2020-09-10 0:00:00,I633,Agile Project Scheduling and Monitoring (I633),Online - Self-paced,English/Anglais,0,Confirmed,Department of Health,FI
127740,regdw000000004653134,2,2020-09-08 0:00:00,I558,Agile Stakeholder Engagement and Team Development (I558),Online - Self-paced,English/Anglais,0,Confirmed,Statistics Canada,CR
127741,regdw000000004653446,2,2020-09-08 0:00:00,I558,Agile Stakeholder Engagement and Team Development (I558),Online - Self-paced,French/Français,0,Confirmed,Canada School of Public Service,AS
127742,regdw000000004601306,2,2020-08-13 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,SP
127742,regdw000000004601972,2,2020-08-13 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,AU
127742,regdw000000004603591,2,2020-08-14 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Financial Transactions and Reports Analysis Centre of Canada,FT
127742,regdw000000004606550,2,2020-08-17 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Environment and Climate Change Canada,EG
127742,regdw000000004652255,2,2020-09-05 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Canadian Forces (military personnel),CAPTAIN
127742,regdw000000004655453,2,2020-09-08 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,AS
127742,regdw000000004661041,2,2020-09-10 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,SP
127742,regdw000000004665266,2,2020-09-13 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,SP
127742,regdw000000004670466,2,2020-09-15 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Canadian Food Inspection Agency,EG
127743,regdw000000004609772,2,2020-08-18 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,French/Français,0,Confirmed,Communications Security Establishment,UNI
127743,regdw000000004669244,2,2020-09-15 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,French/Français,0,Confirmed,Environment and Climate Change Canada,Unknown
127767,regdw000000004608095,2,2020-08-17 0:00:00,I502,Best Practices for Digital Transformation (I502),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,AU
127767,regdw000000004656067,2,2020-09-09 0:00:00,I502,Best Practices for Digital Transformation (I502),Online - Self-paced,English/Anglais,0,Confirmed,Global Affairs Canada,FS
127767,regdw000000004656890,2,2020-09-09 0:00:00,I502,Best Practices for Digital Transformation (I502),Online - Self-paced,English/Anglais,0,Confirmed,Global Affairs Canada,AS
127767,regdw000000004657589,2,2020-09-09 0:00:00,I502,Best Practices for Digital Transformation (I502),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,AU
127767,regdw000000004658028,2,2020-09-09 0:00:00,I502,Best Practices for Digital Transformation (I502),Online - Self-paced,English/Anglais,0,Confirmed,Department of National Defence (Civilian),CR
127767,regdw000000004658844,2,2020-09-09 0:00:00,I502,Best Practices for Digital Transformation (I502),Online - Self-paced,English/Anglais,0,Confirmed,Veterans Affairs Canada,CR
127767,regdw000000004668164,2,2020-09-14 0:00:00,I502,Best Practices for Digital Transformation (I502),Online - Self-paced,English/Anglais,0,Confirmed,Veterans Affairs Canada,CR
127769,regdw000000004653116,2,2020-09-08 0:00:00,I520,Big Data Fundamentals (I520),Online - Self-paced,English/Anglais,0,Confirmed,Statistics Canada,CR
127740,regdw000000004664429,2,2020-09-11 0:00:00,I558,Agile Stakeholder Engagement and Team Development (I558),Online - Self-paced,English/Anglais,0,Confirmed,Employment and Social Development Canada,PM
127741,regdw000000004670893,2,2020-09-15 0:00:00,I558,Agile Stakeholder Engagement and Team Development (I558),Online - Self-paced,French/Français,0,Confirmed,Employment and Social Development Canada,CR
127742,regdw000000004603941,2,2020-08-14 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Department of Fisheries and Oceans,CR
127742,regdw000000004610756,2,2020-08-18 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,SP
127742,regdw000000004651122,2,2020-09-04 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Canada Border Services Agency,Other
127742,regdw000000004654559,2,2020-09-08 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Canada School of Public Service,EC
127742,regdw000000004658046,2,2020-09-09 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Department of Fisheries and Oceans,AS
127742,regdw000000004661987,2,2020-09-11 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Global Affairs Canada,LEGS
127742,regdw000000004672328,2,2020-09-16 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Global Affairs Canada,Level
127742,regdw000000004672905,2,2020-09-16 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Employment and Social Development Canada,CR
127742,regdw000000004675015,2,2020-09-16 0:00:00,I615,Applying Virtual Assistant Technology (I615),Online - Self-paced,English/Anglais,0,Confirmed,Environment and Climate Change Canada,EG
127767,regdw000000004608138,2,2020-08-17 0:00:00,I502,Best Practices for Digital Transformation (I502),Online - Self-paced,English/Anglais,0,Confirmed,Department of Fisheries and Oceans,CR
127767,regdw000000004613814,2,2020-08-20 0:00:00,I502,Best Practices for Digital Transformation (I502),Online - Self-paced,English/Anglais,0,Confirmed,Statistics Canada,CR
127767,regdw000000004652984,2,2020-09-07 0:00:00,I502,Best Practices for Digital Transformation (I502),Online - Self-paced,English/Anglais,0,Confirmed,Global Affairs Canada,LEGS
127767,regdw000000004667494,2,2020-09-14 0:00:00,I502,Best Practices for Digital Transformation (I502),Online - Self-paced,English/Anglais,0,Confirmed,Department of National Defence (Civilian),LS
127767,regdw000000004671695,2,2020-09-15 0:00:00,I502,Best Practices for Digital Transformation (I502),Online - Self-paced,English/Anglais,0,Confirmed,Shared Services Canada,EX
127768,regdw000000004658173,2,2020-09-09 0:00:00,I502,Best Practices for Digital Transformation (I502),Online - Self-paced,French/Français,0,Confirmed,Translation Bureau,AS
127768,regdw000000004674558,2,2020-09-16 0:00:00,I502,Best Practices for Digital Transformation (I502),Online - Self-paced,French/Français,0,Confirmed,Correctional Service of Canada,AS
127769,regdw000000004608866,2,2020-08-18 0:00:00,I520,Big Data Fundamentals (I520),Online - Self-paced,English/Anglais,0,Confirmed,Department of National Defence (Civilian),CR
127769,regdw000000004651849,2,2020-09-04 0:00:00,I520,Big Data Fundamentals (I520),Online - Self-paced,English/Anglais,0,Confirmed,Global Affairs Canada,Level
127769,regdw000000004651985,2,2020-09-04 0:00:00,I520,Big Data Fundamentals (I520),Online - Self-paced,English/Anglais,0,Confirmed,Canada School of Public Service,AS
127769,regdw000000004656543,2,2020-09-09 0:00:00,I520,Big Data Fundamentals (I520),Online - Self-paced,English/Anglais,0,Confirmed,Communications Security Establishment,UNI
127769,regdw000000004656558,2,2020-09-09 0:00:00,I520,Big Data Fundamentals (I520),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,SP
127769,regdw000000004656972,2,2020-09-09 0:00:00,I520,Big Data Fundamentals (I520),Online - Self-paced,English/Anglais,0,Confirmed,"Immigration, Refugees and Citizenship Canada",PM
127769,regdw000000004657770,2,2020-09-09 0:00:00,I520,Big Data Fundamentals (I520),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,AU
127769,regdw000000004664817,2,2020-09-12 0:00:00,I520,Big Data Fundamentals (I520),Online - Self-paced,English/Anglais,0,Confirmed,Canadian Transportation Agency,EC
127769,regdw000000004668096,2,2020-09-14 0:00:00,I520,Big Data Fundamentals (I520),Online - Self-paced,English/Anglais,0,Confirmed,National Research Council of Canada,TO
127769,regdw000000004668657,2,2020-09-14 0:00:00,I520,Big Data Fundamentals (I520),Online - Self-paced,English/Anglais,0,Confirmed,Canada School of Public Service,PM
127770,regdw000000004651984,2,2020-09-04 0:00:00,I520,Big Data Fundamentals (I520),Online - Self-paced,French/Français,0,Confirmed,Canada School of Public Service,AS
127770,regdw000000004658229,2,2020-09-09 0:00:00,I520,Big Data Fundamentals (I520),Online - Self-paced,French/Français,0,Confirmed,Translation Bureau,AS
127770,regdw000000004658610,2,2020-09-09 0:00:00,I520,Big Data Fundamentals (I520),Online - Self-paced,French/Français,0,Confirmed,Employment and Social Development Canada,FI
127773,regdw000000004607895,2,2020-08-17 0:00:00,I605,Building a Culture of Design Thinking (I605),Online - Self-paced,English/Anglais,0,Confirmed,Employment and Social Development Canada,CR
127773,regdw000000004608166,2,2020-08-17 0:00:00,I605,Building a Culture of Design Thinking (I605),Online - Self-paced,English/Anglais,0,Confirmed,Employment and Social Development Canada,PM
127773,regdw000000004653213,2,2020-09-08 0:00:00,I605,Building a Culture of Design Thinking (I605),Online - Self-paced,English/Anglais,0,Confirmed,Statistics Canada,CR
127773,regdw000000004656975,2,2020-09-09 0:00:00,I605,Building a Culture of Design Thinking (I605),Online - Self-paced,English/Anglais,0,Confirmed,"Immigration, Refugees and Citizenship Canada",PM
127773,regdw000000004665600,2,2020-09-14 0:00:00,I605,Building a Culture of Design Thinking (I605),Online - Self-paced,English/Anglais,0,Confirmed,Communications Security Establishment,UNI
127774,regdw000000004669591,2,2020-09-15 0:00:00,I605,Building a Culture of Design Thinking (I605),Online - Self-paced,French/Français,0,Confirmed,Department of National Defence (Civilian),IS
127777,regdw000000004609601,2,2020-08-18 0:00:00,I611,Connecting with the Internet of Things (I611),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,AU
127777,regdw000000004651283,2,2020-09-04 0:00:00,I611,Connecting with the Internet of Things (I611),Online - Self-paced,English/Anglais,0,Confirmed,Canadian Grain Commission,EG
127777,regdw000000004657887,2,2020-09-09 0:00:00,I611,Connecting with the Internet of Things (I611),Online - Self-paced,English/Anglais,0,Confirmed,Unknown,Unknown
127767,regdw000000004611370,2,2020-08-19 0:00:00,I502,Best Practices for Digital Transformation (I502),Online - Self-paced,English/Anglais,0,Confirmed,Veterans Affairs Canada,AS
127767,regdw000000004612350,2,2020-08-19 0:00:00,I502,Best Practices for Digital Transformation (I502),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,SP
127767,regdw000000004614805,2,2020-08-20 0:00:00,I502,Best Practices for Digital Transformation (I502),Online - Self-paced,English/Anglais,0,Confirmed,Canada Revenue Agency,SP
